"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-06","1.54","87","72","79",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-07","0.20","89","74","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-08","0.00","86","75","78",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-09","0.23","91","74","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-10","1.58","88","74","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-11","0.00","92","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-12","0.00","93","75","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-13","1.30","88","72","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-14","1.02","90","74","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-15","0.00","89","74","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-16","1.26","89","75","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-17","1.16","85","72","72",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-18","0.00","86","72","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-19","0.00","89","74","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-20","0.22","84","70","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-21","0.36","84","73","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-22","0.26","84","73","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-23","0.00","89","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-24","0.04","85","74","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-25","0.08","86","75","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-26","0.00","89","76","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-27","0.00","91","75","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-28","0.00","95","75","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-29","0.00","94","78","82",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-30","0.00","92","77","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-08-31","0.00","90","77","81",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-01","0.00","89","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-02","0.00","90","76","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-03","0.84","94","77","81",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-04","0.00","96","78","80",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-05","0.00","94","78","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-06","0.00","89","72","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-07","0.00","85","68","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-08","0.00","85","68","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-09","0.90","79","71","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-10","0.00","86","75","78","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-11","0.00","87","77","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-12","0.08","86","75","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-13","0.04","81","70","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-14","0.14","85","70","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-15","0.00","86","69","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-16","0.00","75","64","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-17","0.00","73","57","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-18","0.00","73","57","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-19","0.00","73","53","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-20","0.00","77","55","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-21","0.00","78","55","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-22","0.00","73","53","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-23","0.00","72","48","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-24","0.00","76","48","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-25","0.00","79","58","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-26","1.12","84","71","72","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-27","0.00","86","67","67","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-28","0.00","80","66","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-29","0.50","80","67","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-09-30","0.78","84","61","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-01","0.00","76","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-02","0.00","80","53","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-03","0.00","73","60","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-04","0.06","70","59","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-05","0.36","64","58","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-06","0.00","72","58","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-07","0.00","74","55","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-08","0.00","84","64","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-09","0.00","86","63","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-10","0.00","77","70","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-11","0.96","82","73","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-12","0.14","83","70","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-13","0.00","82","71","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-14","0.00","86","67","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-15","0.00","75","58","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-16","0.00","82","58","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-17","0.00","82","59","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-18","0.00","67","53","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-19","0.00","73","53","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-20","0.00","78","59","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-21","0.00","78","67","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-22","0.00","81","68","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-23","0.00","79","66","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-24","0.00","79","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-25","0.22","80","63","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-26","1.42","75","58","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-27","0.00","72","57","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-28","0.00","76","61","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-29","0.00","80","60","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-30","0.00","82","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-10-31","0.00","73","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-01","0.00","73","50","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-02","0.00","79","43","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-03","0.00","55","37","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-04","0.00","64","37","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-05","0.00","68","41","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-06","0.00","72","58","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-10","0.00","77","64","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-11","0.00","80","64","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-12","0.62","77","73","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-13","3.24","79","64","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-14","0.00","68","54","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-15","0.00","68","54","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-16","0.00","76","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-17","0.00","65","41","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-18","0.00","67","43","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-19","0.00","51","37","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-20","0.00","58","39","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-21","0.00","72","47","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-22","0.00","71","49","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-23","0.00","71","57","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-24","0.00","68","40","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-25","0.00","56","40","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-26","0.14","69","45","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-27","0.02","80","63","65",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-28","0.02","75","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-29","0.00","63","49","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-11-30","1.76","70","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-01","0.00","74","39","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-02","0.00","51","31","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-03","0.00","50","30","30",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-04","0.00","58","30","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-05","0.10","72","45","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-06","0.00","65","40","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-07","0.08","56","33","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-08","0.00","55","31","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-09","0.00","45","28","28",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-10","0.00","55","28","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-11","0.00","58","28","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-12","0.00","65","46","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-13","0.10","69","46","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-14","0.00","70","55","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-15","0.00","73","38","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-16","0.06","73","38","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-17","0.46","66","40","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-18","0.00","49","38","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-19","0.00","49","32","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-20","0.00","53","32","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-21","1.20","61","33","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-22","0.00","53","34","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-23","0.00","60","35","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-24","0.00","63","35","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-25","0.24","71","38","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-26","0.00","42","26","26",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-27","0.00","42","25","26",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-28","0.00","52","26","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-29","0.00","47","36","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-30","0.00","59","35","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2020-12-31","0.00","67","35","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-01","1.06","75","56","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-02","0.10","70","54","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-03","0.08","70","60","65","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-04","0.00","68","47","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-05","0.00","52","36","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-06","0.04","52","36","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-07","0.00","51","32","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-08","0.66","51","32","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-09","0.06","54","37","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-10","0.00","50","31","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-11","0.00","51","31","33",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-12","0.26","55","33","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-13","0.02","49","38","38","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-14","0.20","55","38","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-15","0.00","57","36","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-16","0.26","61","36","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-17","0.00","52","32","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-18","0.00","52","32","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-19","0.00","57","31","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-20","0.00","59","30","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-21","0.00","60","33","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-22","0.00","61","35","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-23","0.00","58","38","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-24","0.00","53","40","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-25","0.02","53","33","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-26","0.00","63","45","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-27","0.18","67","57","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-28","0.30","59","36","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-29","0.00","57","28","28",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-30","0.00","43","26","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-01-31","0.00","54","39","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-01","1.62","60","39","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-02","1.60","42","37","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-03","0.00","47","32","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-04","0.00","52","28","28",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-05","0.00","54","28","28",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-06","0.00","53","28","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-07","1.32","51","40","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-08","0.00","50","32","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-09","0.00","52","34","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-10","0.06","67","48","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-11","0.10","53","47","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-12","0.15","53","47","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-13","1.10","61","38","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-14","1.28","44","38","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-15","1.10","44","38","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-16","0.30","69","40","61","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-17","0.00","70","37","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-18","0.02","65","33","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-19","1.12","46","34","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-20","0.50","40","31","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-21","0.00","48","29","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-22","0.06","55","32","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-23","0.00","62","49","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-24","0.00","65","40","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-25","0.00","72","41","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-26","0.00","70","51","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-27","0.00","57","49","50","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-02-28","0.00","82","50","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-01","0.00","83","64","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-02","0.00","80","47","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-03","0.20","51","41","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-04","0.41","62","37","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-05","0.00","69","40","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-06","0.00","55","41","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-07","0.00","51","31","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-08","0.00","57","29","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-09","0.00","59","36","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-10","0.00","70","42","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-11","0.00","72","43","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-12","0.00","73","44","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-13","0.00","79","54","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-14","0.00","66","53","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-15","0.04","71","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-16","0.02","55","46","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-17","0.90","50","42","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-18","0.00","62","49","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-19","0.00","75","55","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-20","0.00","59","39","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-21","0.00","55","41","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-22","0.00","62","46","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-23","0.00","66","50","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-24","0.10","70","51","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-25","0.00","78","53","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-26","0.00","79","59","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-27","0.00","79","58","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-28","0.00","83","63","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-29","0.08","81","52","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-30","0.00","64","50","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-03-31","0.00","72","50","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-01","0.80","80","54","54",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-02","0.00","58","36","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-03","0.00","50","31","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-04","0.00","56","32","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-05","0.00","77","40","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-06","0.00","72","50","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-07","0.00","85","56","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-08","0.00","86","54","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-09","0.00","85","60","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-10","0.00","81","64","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-11","0.44","76","63","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-12","0.00","79","60","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-13","0.00","82","55","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-14","0.00","73","46","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-15","0.00","74","58","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-16","0.01","78","41","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-17","0.00","65","50","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-18","0.00","69","49","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-19","0.00","72","51","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-20","0.00","76","47","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-21","0.00","71","53","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-22","0.00","73","41","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-23","0.00","62","39","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-24","0.00","66","50","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-25","0.06","69","52","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-26","0.00","75","48","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-27","0.00","72","51","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-28","0.00","81","50","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-29","0.00","82","62","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-04-30","0.00","84","52","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-01","0.00","83","54","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-02","0.00","72","52","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-03","0.00","82","53","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-04","0.00","85","56","71",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-05","0.00","90","71","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-06","0.00","88","65","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-07","0.00","70","56","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-08","0.74","71","46","50",,"    1",,"    1",,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-09","0.00","78","50","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-10","0.00","83","52","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-11","0.02","85","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-12","0.04","72","63","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-13","0.28","64","47","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-14","0.00","70","49","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-15","0.00","72","47","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-16","0.00","75","49","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-17","0.00","75","53","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-18","0.00","76","60","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-19","0.00","77","63","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-20","0.00","78","58","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-21","0.00","63","60","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-22","0.00","79","61","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-23","0.00","82","63","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-24","0.00","93","67","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-25","0.22","93","70","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-26","0.00","83","69","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-28","0.00","98","73","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-29","0.00","93","75","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-30","0.38","88","59","60",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2021-05-31","0.00","65","54","56",,,,,,
